fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00040999	MMT00050978	0.0857408596514435	undirected	NA	D8Ertd233e
MMT00040999	MMT00051489	0.0505728262113126	undirected	NA	Ncoa6ip
MMT00040999	MMT00052098	0.0923163801090437	undirected	NA	1810048P08Rik
MMT00040999	MMT00052148	0.13736108851398	undirected	NA	1300010M03Rik
MMT00040999	MMT00052162	0.0332623873340368	undirected	NA	Gpc6
MMT00040999	MMT00052236	0.0753069667190176	undirected	NA	9530008L14Rik
MMT00040999	MMT00053080	0.0377260550937031	undirected	NA	Copg2
MMT00040999	MMT00053249	0.0418728835347128	undirected	NA	Glg1
MMT00040999	MMT00053389	0.0409845781510553	undirected	NA	Ppp1cb
MMT00040999	MMT00053515	0.0777196302033662	undirected	NA	6530403A03Rik
MMT00040999	MMT00053583	0.0341006682475491	undirected	NA	Pten
MMT00040999	MMT00053732	0.0398137418229353	undirected	NA	C430010P07Rik
MMT00040999	MMT00054611	0.0422585852253017	undirected	NA	B230380D07Rik
MMT00040999	MMT00054724	0.030331763340411	undirected	NA	4930420O11Rik
MMT00040999	MMT00054802	0.0997153368681559	undirected	NA	E430034L04Rik
MMT00040999	MMT00054901	0.0551690559340531	undirected	NA	Ppara
MMT00040999	MMT00054929	0.131809114752169	undirected	NA	Bach1
MMT00040999	MMT00054945	0.0711452090658194	undirected	NA	Ches1
MMT00040999	MMT00054967	0.0622743929851215	undirected	NA	5830445C04Rik
MMT00040999	MMT00055034	0.0311240340926505	undirected	NA	4833414E09Rik
MMT00040999	MMT00055129	0.0602420020748021	undirected	NA	Bmp2k
MMT00040999	MMT00055401	0.081791633198195	undirected	NA	2610034N03Rik
MMT00040999	MMT00055600	0.0839434782866026	undirected	NA	Notch1
MMT00040999	MMT00056129	0.0878629368017089	undirected	NA	Smad5
MMT00040999	MMT00056149	0.0395363365803845	undirected	NA	9430093N24Rik
MMT00040999	MMT00056241	0.0920202135968313	undirected	NA	Mtf2
MMT00040999	MMT00056282	0.0566045880434382	undirected	NA	2810455K09Rik
MMT00040999	MMT00056768	0.0448965056882704	undirected	NA	Spnb2
MMT00040999	MMT00057173	0.0807945832587175	undirected	NA	Ftsj3
MMT00040999	MMT00057391	0.130969655592461	undirected	NA	2610510D13Rik
MMT00040999	MMT00058126	0.0719032631600249	undirected	NA	BC023892
MMT00040999	MMT00058475	0.0847854476780968	undirected	NA	Gtf2h1
MMT00040999	MMT00058673	0.0868870298337927	undirected	NA	ORF28
MMT00040999	MMT00058675	0.0787780420059766	undirected	NA	Gtf2a1
MMT00040999	MMT00059006	0.0205179111693036	undirected	NA	Map3k5
MMT00040999	MMT00059223	0.0973997252635663	undirected	NA	Usp31
MMT00040999	MMT00059295	0.128335420962815	undirected	NA	Cab39
MMT00040999	MMT00059743	0.0597739162282703	undirected	NA	Ralb
MMT00040999	MMT00060205	0.11246952799267	undirected	NA	NA
MMT00040999	MMT00060276	0.0447262823802696	undirected	NA	AI450540
MMT00040999	MMT00060366	0.0987071065168455	undirected	NA	9030625G08Rik
MMT00040999	MMT00060382	0.04915669982658	undirected	NA	Gucy1a3
MMT00040999	MMT00060809	0.0848275883093692	undirected	NA	NA
MMT00040999	MMT00060830	0.0437068147995468	undirected	NA	NA
MMT00040999	MMT00061063	0.0898369442739217	undirected	NA	NA
MMT00040999	MMT00061169	0.0622533100781136	undirected	NA	Wdr10
MMT00040999	MMT00061267	0.159991934970265	undirected	NA	Mgea6
MMT00040999	MMT00062170	0.0386086385192334	undirected	NA	Cacna2d1
MMT00040999	MMT00062579	0.13083794654639	undirected	NA	B3bp
MMT00040999	MMT00063950	0.0835483949162731	undirected	NA	Ddx3x
MMT00040999	MMT00064106	0.0770494712568959	undirected	NA	Ugcg
MMT00040999	MMT00064144	0.0472439915283728	undirected	NA	Npc1
MMT00040999	MMT00064358	0.0516346381243704	undirected	NA	Laptm5
MMT00040999	MMT00065921	0.111305908440254	undirected	NA	Stat6
MMT00040999	MMT00066012	0.0531287354509685	undirected	NA	6430548M08Rik
MMT00040999	MMT00066301	0.0210634785103984	undirected	NA	Mmp10
MMT00040999	MMT00066391	0.0504287443489305	undirected	NA	C430014M02Rik
MMT00040999	MMT00066585	0.111386845706753	undirected	NA	Jmy
MMT00040999	MMT00067321	0.0800582007606413	undirected	NA	2700017A04Rik
MMT00040999	MMT00067495	0.0656383869545903	undirected	NA	Ysg2
MMT00040999	MMT00067556	0.0473993232443822	undirected	NA	Madd
MMT00040999	MMT00067716	0.0641207994731243	undirected	NA	LOC239447
MMT00040999	MMT00067969	0.0841249995705641	undirected	NA	Ywhaz
MMT00040999	MMT00068273	0.0795877317448998	undirected	NA	Rhobtb1
MMT00040999	MMT00068433	0.0757379368983679	undirected	NA	NA
MMT00040999	MMT00068599	0.133066032431019	undirected	NA	Eif3s10
MMT00040999	MMT00068696	0.0527886245732393	undirected	NA	Zfp369
MMT00040999	MMT00068980	0.100645965109463	undirected	NA	C630028N24Rik
MMT00040999	MMT00069854	0.0312032080771898	undirected	NA	Slc43a3
MMT00040999	MMT00070151	0.0912797311443663	undirected	NA	NA
MMT00040999	MMT00070211	0.0815067083761338	undirected	NA	Pabpc1
MMT00040999	MMT00070300	0.105663003282507	undirected	NA	B230312B02Rik
MMT00040999	MMT00070333	0.0672852428149712	undirected	NA	C230081A13Rik
MMT00040999	MMT00070493	0.0867285661175714	undirected	NA	Cdc25a
MMT00040999	MMT00070974	0.0777967373910394	undirected	NA	Dbt
MMT00040999	MMT00071599	0.203005542621917	undirected	NA	Ripk1
MMT00040999	MMT00072785	0.0799566282043667	undirected	NA	Grpel2
MMT00040999	MMT00072855	0.0733197606251452	undirected	NA	NA
MMT00040999	MMT00072866	0.143607281220395	undirected	NA	Phxr3
MMT00040999	MMT00074104	0.0550605515723874	undirected	NA	Btbd7
MMT00040999	MMT00074235	0.145041657364307	undirected	NA	Terf2
MMT00040999	MMT00074309	0.140100847251978	undirected	NA	Sesn2
MMT00040999	MMT00074398	0.0682356048241282	undirected	NA	NA
MMT00040999	MMT00074854	0.0896490256271655	undirected	NA	Pak2
MMT00040999	MMT00075041	0.114952226343004	undirected	NA	E130014J05Rik
MMT00040999	MMT00075170	0.0718232942135594	undirected	NA	Fmo2
MMT00040999	MMT00075201	0.0724920399777308	undirected	NA	NA
MMT00040999	MMT00075508	0.127509855528412	undirected	NA	C530025K05Rik
MMT00040999	MMT00076216	0.0799609662052273	undirected	NA	NA
MMT00040999	MMT00076232	0.0785528459513786	undirected	NA	Scamp2
MMT00040999	MMT00076251	0.107568966027513	undirected	NA	Ankrd25
MMT00040999	MMT00076395	0.0891638419526984	undirected	NA	D10Ertd718e
MMT00040999	MMT00076623	0.0464436539193102	undirected	NA	Rin2
MMT00040999	MMT00077107	0.0903701020886931	undirected	NA	4932441K18
MMT00040999	MMT00077125	0.0406392875764927	undirected	NA	BC013481
MMT00040999	MMT00077139	0.110922883845807	undirected	NA	Ifngr2
MMT00040999	MMT00077157	0.0796468004875872	undirected	NA	Bzw2
MMT00040999	MMT00077178	0.0817272724335708	undirected	NA	NA
MMT00040999	MMT00077685	0.0759588906735946	undirected	NA	C79267
MMT00040999	MMT00078059	0.0752574188934108	undirected	NA	4933409L06Rik
MMT00040999	MMT00078102	0.0859192664675923	undirected	NA	Iars
MMT00040999	MMT00078455	0.0479469148579273	undirected	NA	Cald1
MMT00040999	MMT00078543	0.136294879809685	undirected	NA	B230378H13Rik
MMT00040999	MMT00078940	0.0607781064009316	undirected	NA	Hoxb4
MMT00040999	MMT00078950	0.0601519202802566	undirected	NA	Eef1a1
MMT00040999	MMT00079131	0.0627143215878994	undirected	NA	Mdn1
MMT00040999	MMT00079520	0.0864531381769709	undirected	NA	1700081L11Rik
MMT00040999	MMT00080097	0.118449438527019	undirected	NA	Gtf2a1
MMT00040999	MMT00080406	0.0687555019066713	undirected	NA	Eif4ebp2
MMT00040999	MMT00080624	0.0914937092404522	undirected	NA	4932438A13Rik
MMT00040999	MMT00080630	0.081067900574822	undirected	NA	2610005L07Rik
MMT00040999	MMT00080717	0.195674343253309	undirected	NA	BC012016
MMT00040999	MMT00080721	0.033370440478431	undirected	NA	Gsk3b
MMT00040999	MMT00081122	0.0598074064372606	undirected	NA	5730446C15Rik
MMT00040999	MMT00081213	0.0748075942914358	undirected	NA	Slfn5
MMT00040999	MMT00081218	0.107291397375377	undirected	NA	1700096C12Rik
MMT00040999	MMT00081264	0.125913235194892	undirected	NA	Rpl6
MMT00040999	MMT00081880	0.0397979193685586	undirected	NA	5830415L20Rik
MMT00040999	MMT00082034	0.177873303285186	undirected	NA	5830416A07Rik
MMT00040999	MMT00082126	0.0468442179156218	undirected	NA	5730455A04Rik
MMT00040999	MMT00082651	0.0441316801945813	undirected	NA	C330017I15Rik
MMT00040999	MMT00082877	0.0722161519897632	undirected	NA	Fgd6
MMT00041350	MMT00041503	0.0611415742492441	undirected	Clic4	2610301F02Rik
MMT00041350	MMT00041698	0.024574899012382	undirected	Clic4	Nmnat
MMT00041350	MMT00041844	0.0296823419463149	undirected	Clic4	Myo10
MMT00041350	MMT00042003	0.0435917434768335	undirected	Clic4	Hmgb1
MMT00041350	MMT00042025	0.0816087427336271	undirected	Clic4	4732496O19Rik
MMT00041350	MMT00042735	0.0302831025859621	undirected	Clic4	AW209491
MMT00041350	MMT00044280	0.0349401737830207	undirected	Clic4	D5Bwg0860e
MMT00041350	MMT00044523	0.0498182769576389	undirected	Clic4	A530050O19Rik
MMT00041350	MMT00045146	0.0651984409031792	undirected	Clic4	A130052D22
MMT00041350	MMT00045469	0.0450561954238599	undirected	Clic4	Nfic
MMT00041350	MMT00045533	0.0397315079715814	undirected	Clic4	Sp4
MMT00041350	MMT00045670	0.0455938491426598	undirected	Clic4	NA
MMT00041350	MMT00045674	0.0460258280236912	undirected	Clic4	E130113K08Rik
MMT00041350	MMT00045825	0.06576328867445	undirected	Clic4	NA
MMT00041350	MMT00046040	0.0296206225822351	undirected	Clic4	2610312B22Rik
MMT00041350	MMT00046132	0.0532802430442475	undirected	Clic4	5730455P16Rik
MMT00041350	MMT00046207	0.036568199170589	undirected	Clic4	Slc6a6
MMT00041350	MMT00047053	0.0230560969187966	undirected	Clic4	Atp5f1
MMT00041350	MMT00047335	0.0511913362603271	undirected	Clic4	Dnajc8
MMT00041350	MMT00047493	0.0624045346967705	undirected	Clic4	C430014D17Rik
MMT00041350	MMT00047848	0.06794591525544	undirected	Clic4	Calr
MMT00041350	MMT00047857	0.044934020679399	undirected	Clic4	NA
MMT00041350	MMT00048205	0.0937054092635466	undirected	Clic4	Zbtb7
MMT00041350	MMT00049000	0.0238121718424044	undirected	Clic4	Abcd2
MMT00041350	MMT00049225	0.064834933289999	undirected	Clic4	Mia2
MMT00041350	MMT00050033	0.0837795445181331	undirected	Clic4	Nfia
MMT00041350	MMT00050113	0.0521221711134164	undirected	Clic4	A230046K03Rik
MMT00041350	MMT00050435	0.0867629953082165	undirected	Clic4	Tor1b
MMT00041350	MMT00050876	0.0589177056875043	undirected	Clic4	NA
MMT00041350	MMT00050978	0.0321198028350298	undirected	Clic4	D8Ertd233e
MMT00041350	MMT00051489	0.0335907202936827	undirected	Clic4	Ncoa6ip
MMT00041350	MMT00052098	0.0375879473698682	undirected	Clic4	1810048P08Rik
MMT00041350	MMT00052148	0.0607997142683604	undirected	Clic4	1300010M03Rik
MMT00041350	MMT00053080	0.0418330171498164	undirected	Clic4	Copg2
MMT00041350	MMT00053515	0.0343531544158309	undirected	Clic4	6530403A03Rik
MMT00041350	MMT00053583	0.0527234583588039	undirected	Clic4	Pten
MMT00041350	MMT00053732	0.0224466214427302	undirected	Clic4	C430010P07Rik
MMT00041350	MMT00054724	0.0522704337627072	undirected	Clic4	4930420O11Rik
MMT00041350	MMT00054802	0.0258438886905634	undirected	Clic4	E430034L04Rik
MMT00041350	MMT00054901	0.046647740669738	undirected	Clic4	Ppara
MMT00041350	MMT00054929	0.0570981175085262	undirected	Clic4	Bach1
MMT00041350	MMT00054945	0.0361292312101069	undirected	Clic4	Ches1
MMT00041350	MMT00055034	0.0274645968302929	undirected	Clic4	4833414E09Rik
MMT00041350	MMT00055129	0.034914197043442	undirected	Clic4	Bmp2k
MMT00041350	MMT00055401	0.0292321813991073	undirected	Clic4	2610034N03Rik
MMT00041350	MMT00055600	0.0755449167875967	undirected	Clic4	Notch1
MMT00041350	MMT00056129	0.0682533434362016	undirected	Clic4	Smad5
MMT00041350	MMT00056282	0.0399104893370864	undirected	Clic4	2810455K09Rik
MMT00041350	MMT00057173	0.0402855059124461	undirected	Clic4	Ftsj3
MMT00041350	MMT00057391	0.0578161809625516	undirected	Clic4	2610510D13Rik
MMT00041350	MMT00058475	0.0647850681599546	undirected	Clic4	Gtf2h1
MMT00041350	MMT00058673	0.0345512400829648	undirected	Clic4	ORF28
MMT00041350	MMT00059006	0.0346827118615526	undirected	Clic4	Map3k5
MMT00041350	MMT00059223	0.0365379407291942	undirected	Clic4	Usp31
MMT00041350	MMT00059295	0.054837202880862	undirected	Clic4	Cab39
MMT00041350	MMT00060205	0.0478184585831608	undirected	Clic4	NA
MMT00041350	MMT00060276	0.0621836106993336	undirected	Clic4	AI450540
MMT00041350	MMT00060366	0.0902918805138007	undirected	Clic4	9030625G08Rik
MMT00041350	MMT00060809	0.0475475362345404	undirected	Clic4	NA
MMT00041350	MMT00061063	0.033927185791174	undirected	Clic4	NA
MMT00041350	MMT00061267	0.0690436636542282	undirected	Clic4	Mgea6
MMT00041350	MMT00062579	0.0719821658358555	undirected	Clic4	B3bp
MMT00041350	MMT00064106	0.0545826576931183	undirected	Clic4	Ugcg
MMT00041350	MMT00064144	0.041073132752635	undirected	Clic4	Npc1
MMT00041350	MMT00065921	0.0605937866965359	undirected	Clic4	Stat6
MMT00041350	MMT00066391	0.0263122124512928	undirected	Clic4	C430014M02Rik
MMT00041350	MMT00066585	0.0805996058429757	undirected	Clic4	Jmy
MMT00041350	MMT00067716	0.0491183779475267	undirected	Clic4	LOC239447
MMT00041350	MMT00068273	0.0373033182043328	undirected	Clic4	Rhobtb1
MMT00041350	MMT00068433	0.0237541206947952	undirected	Clic4	NA
MMT00041350	MMT00068599	0.0905475833364136	undirected	Clic4	Eif3s10
MMT00041350	MMT00068980	0.0319448249242055	undirected	Clic4	C630028N24Rik
MMT00041350	MMT00070151	0.0479643036070808	undirected	Clic4	NA
MMT00041350	MMT00070300	0.0395728864235139	undirected	Clic4	B230312B02Rik
MMT00041350	MMT00070333	0.0487970848567513	undirected	Clic4	C230081A13Rik
MMT00041350	MMT00070493	0.0220032407788826	undirected	Clic4	Cdc25a
MMT00041350	MMT00071599	0.0869487842757711	undirected	Clic4	Ripk1
MMT00041350	MMT00072785	0.056492240081258	undirected	Clic4	Grpel2
MMT00041350	MMT00072855	0.0247610435211753	undirected	Clic4	NA
MMT00041350	MMT00072866	0.0690113685830618	undirected	Clic4	Phxr3
MMT00041350	MMT00074104	0.0502649855334485	undirected	Clic4	Btbd7
MMT00041350	MMT00074235	0.0602507759942649	undirected	Clic4	Terf2
MMT00041350	MMT00074309	0.0718292844499916	undirected	Clic4	Sesn2
MMT00041350	MMT00075041	0.0470573776692418	undirected	Clic4	E130014J05Rik
MMT00041350	MMT00075508	0.0936444315385136	undirected	Clic4	C530025K05Rik
MMT00041350	MMT00076216	0.0393031321279324	undirected	Clic4	NA
MMT00041350	MMT00076232	0.0270922003976421	undirected	Clic4	Scamp2
MMT00041350	MMT00076251	0.0758056084961635	undirected	Clic4	Ankrd25
MMT00041350	MMT00077107	0.0451412263015678	undirected	Clic4	4932441K18
MMT00041350	MMT00077125	0.0786182619729364	undirected	Clic4	BC013481
MMT00041350	MMT00077139	0.0386841472358586	undirected	Clic4	Ifngr2
MMT00041350	MMT00077157	0.0259558534692512	undirected	Clic4	Bzw2
MMT00041350	MMT00077685	0.0537706748746484	undirected	Clic4	C79267
MMT00041350	MMT00078059	0.0368561554551801	undirected	Clic4	4933409L06Rik
MMT00041350	MMT00078102	0.0768183243309725	undirected	Clic4	Iars
MMT00041350	MMT00078455	0.0307021936112152	undirected	Clic4	Cald1
MMT00041350	MMT00078543	0.0824561230688025	undirected	Clic4	B230378H13Rik
MMT00041350	MMT00078940	0.0210584425455274	undirected	Clic4	Hoxb4
MMT00041350	MMT00078950	0.0316412376205826	undirected	Clic4	Eef1a1
MMT00041350	MMT00079520	0.0574719585464688	undirected	Clic4	1700081L11Rik
MMT00041350	MMT00080097	0.0483360533357366	undirected	Clic4	Gtf2a1
MMT00041350	MMT00080406	0.0810065466576739	undirected	Clic4	Eif4ebp2
MMT00041350	MMT00080624	0.0550986071379825	undirected	Clic4	4932438A13Rik
MMT00041350	MMT00080717	0.103044257631879	undirected	Clic4	BC012016
MMT00041350	MMT00080721	0.0581984594120739	undirected	Clic4	Gsk3b
MMT00041350	MMT00081122	0.0332153182360307	undirected	Clic4	5730446C15Rik
MMT00041350	MMT00081218	0.0403246909009863	undirected	Clic4	1700096C12Rik
MMT00041350	MMT00081264	0.0596389328619368	undirected	Clic4	Rpl6
MMT00041350	MMT00081880	0.0488751160980579	undirected	Clic4	5830415L20Rik
MMT00041350	MMT00082034	0.104897397800681	undirected	Clic4	5830416A07Rik
MMT00041350	MMT00082651	0.0214606234988422	undirected	Clic4	C330017I15Rik
MMT00041468	MMT00041491	0.0330516548376049	undirected	4631426J05Rik	Dnajc5
MMT00041468	MMT00041503	0.115826940245248	undirected	4631426J05Rik	2610301F02Rik
MMT00041468	MMT00041698	0.03978185575041	undirected	4631426J05Rik	Nmnat
MMT00041468	MMT00041757	0.0318569422261457	undirected	4631426J05Rik	BC005662
MMT00041468	MMT00041844	0.0423003723953588	undirected	4631426J05Rik	Myo10
MMT00041468	MMT00041965	0.027110053122175	undirected	4631426J05Rik	Cul2
MMT00041468	MMT00042003	0.033277587358894	undirected	4631426J05Rik	Hmgb1
MMT00041468	MMT00042025	0.0639944928476803	undirected	4631426J05Rik	4732496O19Rik
MMT00041468	MMT00042479	0.0607481599868526	undirected	4631426J05Rik	Ranbp1
MMT00041468	MMT00042488	0.039457226352603	undirected	4631426J05Rik	Sfrs5
MMT00041468	MMT00042643	0.0634460790342088	undirected	4631426J05Rik	BC042593
MMT00041468	MMT00042735	0.109665903838226	undirected	4631426J05Rik	AW209491
MMT00041468	MMT00044280	0.0683447678412106	undirected	4631426J05Rik	D5Bwg0860e
MMT00041468	MMT00044497	0.0686916349645824	undirected	4631426J05Rik	Pcyt1a
MMT00041468	MMT00044523	0.0422871176878521	undirected	4631426J05Rik	A530050O19Rik
MMT00041468	MMT00045146	0.0670018773739586	undirected	4631426J05Rik	A130052D22
MMT00041468	MMT00045533	0.107835308493606	undirected	4631426J05Rik	Sp4
MMT00041468	MMT00045544	0.0635498070148962	undirected	4631426J05Rik	Cdkn1c
MMT00041468	MMT00045670	0.0485659312268062	undirected	4631426J05Rik	NA
MMT00041468	MMT00045674	0.0486938241000872	undirected	4631426J05Rik	E130113K08Rik
MMT00041468	MMT00045825	0.0613682107626075	undirected	4631426J05Rik	NA
MMT00041468	MMT00046040	0.0828916079498234	undirected	4631426J05Rik	2610312B22Rik
MMT00041468	MMT00046132	0.057691803024909	undirected	4631426J05Rik	5730455P16Rik
MMT00041468	MMT00046207	0.0254681439809949	undirected	4631426J05Rik	Slc6a6
MMT00041468	MMT00046594	0.0304975536153699	undirected	4631426J05Rik	NA
MMT00041468	MMT00046867	0.0455681387440928	undirected	4631426J05Rik	Tnfrsf21
MMT00041468	MMT00047041	0.0413484577843484	undirected	4631426J05Rik	5830482G23Rik
MMT00041468	MMT00047053	0.0274274136467445	undirected	4631426J05Rik	Atp5f1
MMT00041468	MMT00047335	0.0968764600637243	undirected	4631426J05Rik	Dnajc8
MMT00041468	MMT00047455	0.0400777321631706	undirected	4631426J05Rik	SST3
MMT00041468	MMT00047493	0.0692567422244463	undirected	4631426J05Rik	C430014D17Rik
MMT00041468	MMT00047844	0.0831734001965457	undirected	4631426J05Rik	4930550B20Rik
MMT00041468	MMT00047848	0.0258779451966083	undirected	4631426J05Rik	Calr
MMT00041468	MMT00047857	0.0836163428723592	undirected	4631426J05Rik	NA
MMT00041468	MMT00047884	0.0394058639192853	undirected	4631426J05Rik	Zfhx1b
MMT00041468	MMT00048205	0.156968158413682	undirected	4631426J05Rik	Zbtb7
MMT00041468	MMT00049000	0.0402291950196514	undirected	4631426J05Rik	Abcd2
MMT00041468	MMT00049225	0.121322588357116	undirected	4631426J05Rik	Mia2
MMT00041468	MMT00050033	0.0971054359657651	undirected	4631426J05Rik	Nfia
MMT00041468	MMT00050076	0.0684528130415152	undirected	4631426J05Rik	2610510D13Rik
MMT00041468	MMT00050113	0.0348474718593708	undirected	4631426J05Rik	A230046K03Rik
MMT00041468	MMT00050435	0.0565818869083241	undirected	4631426J05Rik	Tor1b
MMT00041468	MMT00050551	0.0468324216824646	undirected	4631426J05Rik	Clic4
MMT00041468	MMT00050876	0.0952814775612527	undirected	4631426J05Rik	NA
MMT00041468	MMT00050978	0.088228431667825	undirected	4631426J05Rik	D8Ertd233e
MMT00041468	MMT00051489	0.0210547914853191	undirected	4631426J05Rik	Ncoa6ip
MMT00041468	MMT00052098	0.0962643161834078	undirected	4631426J05Rik	1810048P08Rik
MMT00041468	MMT00052148	0.0931287837875549	undirected	4631426J05Rik	1300010M03Rik
MMT00041468	MMT00052162	0.0417623782671447	undirected	4631426J05Rik	Gpc6
MMT00041468	MMT00052236	0.043804370325413	undirected	4631426J05Rik	9530008L14Rik
MMT00041468	MMT00053080	0.0234073270596848	undirected	4631426J05Rik	Copg2
MMT00041468	MMT00053249	0.0482010504990609	undirected	4631426J05Rik	Glg1
MMT00041468	MMT00053389	0.0311003368040842	undirected	4631426J05Rik	Ppp1cb
MMT00041468	MMT00053515	0.0421871637152	undirected	4631426J05Rik	6530403A03Rik
MMT00041468	MMT00054802	0.0674778677288206	undirected	4631426J05Rik	E430034L04Rik
MMT00041468	MMT00054901	0.0616817231468276	undirected	4631426J05Rik	Ppara
MMT00041468	MMT00054929	0.127038487502445	undirected	4631426J05Rik	Bach1
MMT00041468	MMT00054945	0.0629542737253829	undirected	4631426J05Rik	Ches1
MMT00041468	MMT00054967	0.0330672196622764	undirected	4631426J05Rik	5830445C04Rik
MMT00041468	MMT00055034	0.0269262265194633	undirected	4631426J05Rik	4833414E09Rik
MMT00041468	MMT00055129	0.0373043326025348	undirected	4631426J05Rik	Bmp2k
MMT00041468	MMT00055401	0.0895472264603963	undirected	4631426J05Rik	2610034N03Rik
MMT00041468	MMT00055600	0.0610311365827251	undirected	4631426J05Rik	Notch1
MMT00041468	MMT00056129	0.0499084984098706	undirected	4631426J05Rik	Smad5
MMT00041468	MMT00056149	0.0228601786443649	undirected	4631426J05Rik	9430093N24Rik
MMT00041468	MMT00056241	0.0486751304665243	undirected	4631426J05Rik	Mtf2
MMT00041468	MMT00056282	0.0304829382976305	undirected	4631426J05Rik	2810455K09Rik
MMT00041468	MMT00056768	0.040975068472892	undirected	4631426J05Rik	Spnb2
MMT00041468	MMT00057173	0.0467105841908722	undirected	4631426J05Rik	Ftsj3
MMT00041468	MMT00057391	0.102679863121959	undirected	4631426J05Rik	2610510D13Rik
MMT00041468	MMT00058126	0.0417018052052784	undirected	4631426J05Rik	BC023892
MMT00041468	MMT00058475	0.0371341198954816	undirected	4631426J05Rik	Gtf2h1
MMT00041468	MMT00058673	0.0652206666336326	undirected	4631426J05Rik	ORF28
MMT00041468	MMT00058675	0.0342071849427221	undirected	4631426J05Rik	Gtf2a1
MMT00041468	MMT00059223	0.0951149040421116	undirected	4631426J05Rik	Usp31
MMT00041468	MMT00059295	0.137350758818826	undirected	4631426J05Rik	Cab39
MMT00041468	MMT00059743	0.0377281869761644	undirected	4631426J05Rik	Ralb
MMT00041468	MMT00060205	0.079080574693402	undirected	4631426J05Rik	NA
MMT00041468	MMT00060276	0.0307585307911889	undirected	4631426J05Rik	AI450540
MMT00041468	MMT00060366	0.0434750191957507	undirected	4631426J05Rik	9030625G08Rik
MMT00041468	MMT00060382	0.058726318492617	undirected	4631426J05Rik	Gucy1a3
MMT00041468	MMT00060809	0.0447413388550693	undirected	4631426J05Rik	NA
MMT00041468	MMT00060830	0.021442027128825	undirected	4631426J05Rik	NA
MMT00041468	MMT00061063	0.102986973463976	undirected	4631426J05Rik	NA
MMT00041468	MMT00061169	0.0443459145931171	undirected	4631426J05Rik	Wdr10
MMT00041468	MMT00061267	0.155938431828125	undirected	4631426J05Rik	Mgea6
MMT00041468	MMT00062170	0.0352893828518528	undirected	4631426J05Rik	Cacna2d1
MMT00041468	MMT00062579	0.11199256714023	undirected	4631426J05Rik	B3bp
MMT00041468	MMT00063950	0.0580225219820455	undirected	4631426J05Rik	Ddx3x
MMT00041468	MMT00064106	0.0458667053889	undirected	4631426J05Rik	Ugcg
MMT00041468	MMT00064144	0.0359074542959754	undirected	4631426J05Rik	Npc1
MMT00041468	MMT00064358	0.0502531502207294	undirected	4631426J05Rik	Laptm5
MMT00041468	MMT00065921	0.0654079562019207	undirected	4631426J05Rik	Stat6
MMT00041468	MMT00066012	0.0478716801660724	undirected	4631426J05Rik	6430548M08Rik
MMT00041468	MMT00066301	0.0268881035534968	undirected	4631426J05Rik	Mmp10
MMT00041468	MMT00066391	0.0212849917942272	undirected	4631426J05Rik	C430014M02Rik
MMT00041468	MMT00066585	0.0557841578742863	undirected	4631426J05Rik	Jmy
MMT00041468	MMT00067321	0.065720723926171	undirected	4631426J05Rik	2700017A04Rik
MMT00041468	MMT00067495	0.0451851776794701	undirected	4631426J05Rik	Ysg2
MMT00041468	MMT00067556	0.0357834641161912	undirected	4631426J05Rik	Madd
MMT00041468	MMT00067716	0.0308373044841229	undirected	4631426J05Rik	LOC239447
MMT00041468	MMT00067969	0.0596343866485495	undirected	4631426J05Rik	Ywhaz
MMT00041468	MMT00068273	0.0672426101856266	undirected	4631426J05Rik	Rhobtb1
MMT00041468	MMT00068433	0.0534709742115598	undirected	4631426J05Rik	NA
MMT00041468	MMT00068599	0.0865134689955176	undirected	4631426J05Rik	Eif3s10
MMT00041468	MMT00068980	0.0943759830873966	undirected	4631426J05Rik	C630028N24Rik
MMT00041468	MMT00069854	0.0609730390883621	undirected	4631426J05Rik	Slc43a3
MMT00041468	MMT00070151	0.0927976434800552	undirected	4631426J05Rik	NA
MMT00041468	MMT00070211	0.0711889427306608	undirected	4631426J05Rik	Pabpc1
MMT00041468	MMT00070300	0.115063998171162	undirected	4631426J05Rik	B230312B02Rik
MMT00041468	MMT00070333	0.0311702176414776	undirected	4631426J05Rik	C230081A13Rik
MMT00041468	MMT00070493	0.0619479432901486	undirected	4631426J05Rik	Cdc25a
MMT00041468	MMT00070974	0.0359846104477824	undirected	4631426J05Rik	Dbt
MMT00041468	MMT00071599	0.171098516277152	undirected	4631426J05Rik	Ripk1
MMT00041468	MMT00072785	0.0572149367643178	undirected	4631426J05Rik	Grpel2
MMT00041468	MMT00072855	0.040525201742207	undirected	4631426J05Rik	NA
MMT00041468	MMT00072866	0.117610850035938	undirected	4631426J05Rik	Phxr3
MMT00041468	MMT00074104	0.0377036893941758	undirected	4631426J05Rik	Btbd7
MMT00041468	MMT00074235	0.161702445996265	undirected	4631426J05Rik	Terf2
MMT00041468	MMT00074309	0.111261283232297	undirected	4631426J05Rik	Sesn2
MMT00041468	MMT00074398	0.0376475903614984	undirected	4631426J05Rik	NA
MMT00041468	MMT00074854	0.065472740506499	undirected	4631426J05Rik	Pak2
MMT00041468	MMT00075041	0.112520348455377	undirected	4631426J05Rik	E130014J05Rik
MMT00041468	MMT00075170	0.0460464643793899	undirected	4631426J05Rik	Fmo2
